stay_type,room_type,combined_name,risk_score,avg_rating,review_count
Family,Double Room - Disability Access,Numa Lief - numa-l-lief,0.11983396786632208,8.333333333333334,3
Family,Double Room with Balcony,Numa Brio - hcristina,,10.0,1
Family,Double Room with Balcony,Numa Flow - fashion-dancing,0.1635,9.2,5
Family,Double Room with Balcony,Numa Poise - numa-i-poise-rooms-and-apartments,0.2933333333333334,8.666666666666666,6
Family,Double Room with City View,Numa Script - la-pepa-chic-bed,3.1157290306482914,7.6,5
Family,Duplex,Numa Bloc - numa-l-bloc-apartments,0.4120665552396321,8.76923076923077,13
Family,Duplex Apartment,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,1.1911178669815035,8.454545454545455,11
Family,Duplex Apartment,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,0.6746361851524387,8.38888888888889,18
Family,Duplex Apartment,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.5056803914890919,8.214285714285714,14
Family,Duplex Studio,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.8405867979893414,7.982758620689655,58
Family,Duplex Studio (2 adults + 2 children),Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,1.2459800343461291,7.55,40
Family,Duplex Suite,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,1.3895587013936894,7.5,16
Family,East Apartment,Numa Potsdamer Platz - precise-tale-berlin,0.2885112962086646,9.0,19
Family,Excelsior Suite,Numa Potsdamer Platz - precise-tale-berlin,0.4930124867887103,8.395604395604396,91
Family,Extra Large 1 Bedroom Apartment with 2 Sofa Beds,Numa Sonate - townhouse-tessa-by-heymcollections,1.2603633859810741,6.846153846153846,13
Family,Extra Large 1 Bedroom Apartment with 2 Sofa Beds - no AC,Numa Terra - numa-i-terra-apartments,0.04945054945054945,9.642857142857142,14
Family,Extra Large 1 Bedroom Apartment with Sofa Bed,Numa Docklands - yays-amsterdam-docklands,0.15000000000000002,8.5,2
Family,Extra Large 1 Bedroom Apartment with Terrace,Numa Strauss - sunrise-apartments,0.13333333333333333,9.0,4
Family,Extra Large 1 Bedroom Apartment with Terrace and Sofa Bed,Numa Sempione - numa-milan-sempione,0.15000000000000002,8.5,2
Family,Extra Large 1 Bedroom Apartment with Terrace and Sofa Bed - Duplex,Numa Vita - m7-contemporary-apartments-my-extra-home,2.3733313072751208,7.875,8
Family,Extra Large 2 Bedroom Apartment with AC and Terrace,Numa Terra - numa-i-terra-apartments,0.9503877947449377,9.0,15
Family,Extra Large 2 Bedroom Apartment with Balcony and Sofa Bed,Numa Loreto - loreto-rooms-amp-apartments,0.4345436261891135,8.78048780487805,41
Family,Extra Large 2 Bedroom Apartment with Sofa Bed,Numa Docklands - yays-amsterdam-docklands,0.08,9.5,4
Family,Extra Large 2 Bedroom Apartment with Sofa Bed,Numa Topp - frogner-house-apartments-skovveien-15,0.11428571428571431,9.285714285714286,7
Family,Extra Large 2 Bedroom Apartment with Terrace,Numa Strauss - sunrise-apartments,,8.0,1
Family,Extra Large 3 Bedroom Apartment,Numa Nora - townhouse-nora-salzburg,0.1688888888888889,8.8,10
Family,Extra Large 3 Bedroom Apartment with Sofa Bed and Terrace,Numa Flute - villa-riedenburg-boutique-apartments,0.38303030303030294,9.071428571428571,14
Family,Extra Large Room with Balcony,Numa Kudamm - about-berlin-hotel,1.4492524784160559,8.3,10
Family,Extra Large Room with Bathtub and Separate Living Area with Sofa Bed,Numa Mozart - tophotelmozart,0.3105321633500967,8.416666666666666,12
Family,Extra Large Room with Sofa Bed,Numa Sketch - sketch-rooms-amp-apartments,2.2275303797483437,6.0,3
Family,Extra Large Room with Sofa Bed and Separate Living Area,Numa Vogelweider - numa-salzburg-vogelweider,0.6472370766488414,9.029411764705882,34
Family,Extra Large Studio Sofa Bed and Shared Terrace,Numa Bloomsbury - bedfordcornerhotel,0.9928207816337109,7.5,4
Family,Extra Large Studio with Kitchen,Numa Nook - frederics-serviced-apartment,5.415807595401099,6.666666666666667,3
Family,Extra Large Studio with Kitchen,Numa Viktoria - joyn-munich-olympic-munchen,1.0695392988991381,7.933333333333334,90
Family,Extra Large Studio with Kitchen - Twin Beds,Numa Viktoria - joyn-munich-olympic-munchen,0.34629898403483317,8.81132075471698,53
Family,Extra Large Studio with Kitchen and 2 Sofa Beds - Duplex,Numa Craft - numa-i-craft-rooms-amp-apartments,0.1,9.5,2
Family,Extra Large Studio with Kitchen and Balcony,Numa Nook - frederics-serviced-apartment,0.2733333333333334,8.833333333333334,6
Family,Extra Large Studio with Kitchen and Separate Living Area,Numa Viktoria - joyn-munich-olympic-munchen,0.18983453583453586,9.0,10
Family,Extra Large Studio with Kitchen and Sofa Bed,Numa Loreto - loreto-rooms-amp-apartments,0.3720588235294118,8.647058823529411,17
Family,Extra Large Studio with Kitchen and Sofa Bed,Numa Nook - frederics-serviced-apartment,0.15934065934065939,8.785714285714286,14
Family,Extra Large Studio with Kitchen and Sofa Bed - no AC,Numa Terra - numa-i-terra-apartments,0.4587978142076502,8.934426229508198,61
Family,Extra Large Studio with Kitchen and Terrace,Numa Vita - m7-contemporary-apartments-my-extra-home,0.5,9.0,2
Family,"Extra Large Studio with Kitchen, Sofa Bed and AC",Numa Terra - numa-i-terra-apartments,0.3333333333333334,8.666666666666666,3
Family,"Extra Large Studio with Kitchen, Terrace and AC",Numa Terra - numa-i-terra-apartments,0.2564625850340136,9.285714285714286,7
Family,Extra Large Studio with Kitchenette,Numa Arc - numa-i-arc-rooms-amp-apartments,1.2009247375034944,7.75,4
Family,Extra Large Studio with Kitchenette,Numa Obersendling - numa-munich-obersendling,0.23111111111111116,8.6,10
Family,Extra Large Studio with Kitchenette,Numa Rato - numa-i-voga-rooms-amp-apartments,0.0,10.0,5
Family,Extra Large Studio with Kitchenette,Numa Saga - numa-l-saga-apartments,0.15000000000000002,9.25,12
Family,Extra Large Studio with Kitchenette and Balcony,Numa Kudamm - about-berlin-hotel,0.3215655263884477,9.0,21
Family,Extra Large Studio with Kitchenette and Bathtub,Numa Bona - auerberg-galerie,0.2,9.0,3
Family,Extra Large Studio with Kitchenette and Sofa Bed,Numa Artol - excelsiordusseldorf,0.868095844501985,7.235294117647059,17
Family,Extra Large Studio with Kitchenette and Sofa Bed,Numa Blend - numa-i-blend-apartments,0.8185925364950624,8.307692307692308,26
Family,Extra Large Studio with Kitchenette and Sofa Bed,Numa Fore - my4walls-serviced-apartments-hamburg,0.6570678875503353,7.945652173913044,92
Family,Extra Large Studio with Kitchenette and Sofa Bed,Numa Hallen - oslo-apartments-dronningensgate-15,0.12409382774860092,9.0,24
Family,Extra Large Studio with Kitchenette and Sofa Bed,Numa Palazzo Orseolo - palazzo-orseolo,1.327475552229102,8.384615384615385,13
Family,Extra Large Studio with Kitchenette and Sofa Bed,Numa Saga - numa-l-saga-apartments,0.30729166666666674,8.868217054263566,129
Family,Extra Large Studio with Kitchenette and Sofa Bed - Accessible,Numa Fore - my4walls-serviced-apartments-hamburg,1.2292894499085663,7.4222222222222225,45
Family,Extra Large Studio with Kitchenette and Sofa Bed - Duplex,Numa Munico - munico,0.3666480682764593,8.352941176470589,17
Family,"Extra Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Boxer - almodovarhotel-berlin-biohotel,0.22820512820512817,9.153846153846153,13
Family,"Extra Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Drift - gaijin,0.2091666666666667,9.25,4
Family,"Extra Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Leo - numa-i-leo-apartments,0.11071428571428572,9.375,8
Family,"Extra Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Novela - numa-i-novela-rooms-amp-apartments,0.21333333333333337,9.333333333333334,6
Family,"Extra Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Sempione - numa-milan-sempione,1.8812004191651428,2.0,2
Family,"Extra Large Studio with Kitchenette, Terrace and Sofa Bed",Numa Belfort - belfort-berlin,,9.0,1
Family,Family Suite,Numa Camperio - camperio-house-suites-apartments,0.4505518859646572,8.764705882352942,34
Family,Family Suite,Numa Solea - numa-l-solea-rooms-amp-apartments,1.018396176331838,8.5625,16
Family,Family Suite,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.5004323568745769,7.285714285714286,7
Family,Family Two-Bedroom Apartment,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,1.543279536560811,7.0,4
Family,Family Two-Bedroom Apartment Canal Side,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,1.7962458659524643,7.4,5
Family,Four-Bedroom Apartment (5 Adults),Numa Caja - gaderin,0.5278486394557823,8.5,8
Family,Grand Apartment,Numa Potsdamer Platz - precise-tale-berlin,0.3357823129251702,8.571428571428571,7
Family,Imperial Suite,Numa Potsdamer Platz - precise-tale-berlin,0.6260895065269066,8.190909090909091,110
Family,Junior Suite,Numa Flow - fashion-dancing,0.04761904761904764,9.714285714285714,7
Family,Junior Suite,Numa Libusa - sunrise,0.18333333333333335,9.25,4
Family,Junior Suite,Numa Potsdamer Platz - precise-tale-berlin,0.2247942853266396,8.333333333333334,9
Family,Large 1 Bedroom Apartment,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,0.4599258716518148,8.49056603773585,53
Family,Large 1 Bedroom Apartment with Balcony,Numa Strauss - sunrise-apartments,0.364711203165338,8.428571428571429,14
Family,Large 1 Bedroom Apartment with Balcony and Sofa Bed,Numa Loreto - loreto-rooms-amp-apartments,0.2926218653141731,8.928571428571429,14
Family,Large 1 Bedroom Apartment with Shared Terrace and Sofa Bed,Numa Vita - m7-contemporary-apartments-my-extra-home,0.9116784712505343,8.68421052631579,19
Family,Large 1 Bedroom Apartment with Sofa Bed,Numa Docklands - yays-amsterdam-docklands,0.5932658017526155,8.941176470588236,34
Family,Large 1 Bedroom Apartment with Sofa Bed,Numa Kater - berlin-eastside-apartments,0.4449659863945579,8.714285714285714,7
Family,Large 1 Bedroom Apartment with Sofa Bed,Numa Sonate - townhouse-tessa-by-heymcollections,2.734309281776165,4.666666666666667,3
Family,Large 1 Bedroom Apartment with Sofa Bed,Numa Vita - m7-contemporary-apartments-my-extra-home,0.22563941721548245,9.142857142857142,49
Family,Large 1 Bedroom Apartment with Sofa Bed,Numa YAYS Paris Issy by Numa - yays-paris-issy,0.7171326492430612,8.25,4
Family,Large 1 Bedroom Apartment with Sofa Bed - Accessible,Numa Docklands - yays-amsterdam-docklands,0.1956785247357712,8.2,5
Family,Large 1 Bedroom Apartment with Sofa Bed - Duplex,Numa Fiore - le-fiorentine-boutique-apartments,0.44999999999999984,9.083333333333334,12
Family,Large 1 Bedroom Apartment with Sofa Bed - Duplex,Numa Topp - frogner-house-apartments-skovveien-15,0.6411912712746392,8.181818181818182,11
Family,Large 1 Bedroom Apartment with Sofa Bed - no AC,Numa Terra - numa-i-terra-apartments,0.12098214285714287,9.328125,64
Family,Large 1 Bedroom Apartment with Sofa Bed and AC,Numa Terra - numa-i-terra-apartments,0.1238095238095238,9.571428571428571,7
Family,Large 1 Bedroom Apartment with Terrace and Sofa Bed,Numa Drift - gaijin,0.25600000000000006,9.2,5
Family,Large 1 Bedroom Apartment with Terrace and Sofa Bed,Numa Sempione - numa-milan-sempione,0.2041666666666667,9.25,4
Family,Large 1 Bedroom Apartment with Terrace and Sofa Bed - no AC,Numa Terra - numa-i-terra-apartments,0.2100632911392405,9.25,80
Family,"Large 1 Bedroom Apartment with Terrace, Sofa Bed and AC",Numa Terra - numa-i-terra-apartments,0.07177358280845807,9.666666666666666,18
Family,"Large 1 Bedroom Apartment, Sofa Bed and Bathtub",Numa Vici - dolce-vita-residence,1.2501575258572026,7.7894736842105265,19
Family,Large 1 Bedroom Duplex with Sofa Bed & 2 Single Beds,Numa Palazzo Belfiore - palazzo-belfiore,0.48657612504588954,8.222222222222221,9
Family,Large 2 Bedroom Apartment,Numa Flute - villa-riedenburg-boutique-apartments,0.42595125177340337,8.363636363636363,11
Family,Large 2 Bedroom Apartment,Numa Vici - dolce-vita-residence,0.6827290306482909,7.6,5
Family,Large 2 Bedroom Apartment - Duplex,Numa Vita - m7-contemporary-apartments-my-extra-home,0.24339285714285713,9.0,8
Family,Large 2 Bedroom Apartment with Balcony and 2 Sofa Beds,Numa Flute - villa-riedenburg-boutique-apartments,1.6883717599665244,8.222222222222221,9
Family,Large 2 Bedroom Apartment with Balcony and Sofa Bed,Numa Loreto - loreto-rooms-amp-apartments,0.5579189072197176,8.694444444444445,36
Family,Large 2 Bedroom Apartment with Sofa Bed,Numa Kater - berlin-eastside-apartments,0.15689822213647536,7.9,10
Family,Large 2 Bedroom Apartment with Sofa Bed,Numa Vita - m7-contemporary-apartments-my-extra-home,1.0256007477371112,8.545454545454545,11
Family,Large 2 Bedroom Apartment with Sofa Bed,Numa YAYS Paris Issy by Numa - yays-paris-issy,0.05714285714285714,8.5,8
Family,Large 2 Bedroom Apartment with Sofa Bed - Duplex,Numa Palazzo Belfiore - palazzo-belfiore,0.05,9.75,4
Family,Large 2 Bedroom Apartment with Sofa Bed - Duplex,Numa Saga - numa-l-saga-apartments,0.08354978354978358,9.318181818181818,22
Family,"Large 2 Bedroom Apartment,Terrace and Sofa Bed - Duplex",Numa Palazzo Belfiore - palazzo-belfiore,0.3410000000000001,9.2,5
Family,Large 3 Bedroom Apartment with Sofa Bed,Numa Kater - berlin-eastside-apartments,0.7382458659524641,7.4,5
Family,Large Double Room,Numa Kudamm - about-berlin-hotel,0.3009247375034943,7.75,4
Family,Large One-Bedroom Apartment Canal View,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,1.5767963718649844,6.8,5
Family,Large Room,Numa Felice - numa-i-felice-rooms-amp-apartments,0.5343879205567124,8.65,20
Family,Large Room,Numa Ivy - villa-ivy-by-heymcollections,,8.0,1
Family,Large Room,Numa Mozart - tophotelmozart,0.41379059813518243,8.0,7
Family,Large Room,Numa Obersendling - numa-munich-obersendling,1.0266128698941441,7.0,3
Family,Large Room,Numa Vici - dolce-vita-residence,2.633738291487911,6.5,4
Family,Large Room - Accessible,Numa Arc - numa-i-arc-rooms-amp-apartments,0.48650063453298886,8.333333333333334,3
Family,Large Room - Accessible,Numa Boxer - almodovarhotel-berlin-biohotel,0.16649999999999998,8.8,5
Family,Large Room - Accessible,Numa Savi - stilwerk-kantgaragen-berlin63,0.25999999999999995,8.6,5
Family,Large Room with Balcony,Numa Kudamm - about-berlin-hotel,0.09523809523809523,9.142857142857142,7
Family,Large Room with Balcony,Numa Mozart - tophotelmozart,0.18333333333333335,9.25,4
Family,Large Room with Bathtub,Numa Ivy - villa-ivy-by-heymcollections,4.510863713081677,6.0,2
Family,Large Room with Extra Bed,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,0.0,9.0,2
Family,Large Room with Extra Single Bed,Numa Barberini - capriceroma,0.36899291617473445,8.727272727272727,11
Family,Large Room with Extra Single Bed,Numa Linea - capitol-roma,0.7670345753031719,8.166666666666666,30
Family,Large Room with Portable AC and Extra Single Bed,Numa Barberini - capriceroma,0.11983396786632208,8.333333333333334,3
Family,Large Room with Sofa Bed,Numa Sketch - sketch-rooms-amp-apartments,1.530745865952464,7.4,5
Family,Large Room with Terrace,Numa Wood - the-wood,1.6355501590972608,7.25,4
Family,Large Studio with Kitchen,Numa Craft - numa-i-craft-rooms-amp-apartments,0.4,9.0,2
Family,Large Studio with Kitchen,Numa Nook - frederics-serviced-apartment,0.8987722831168675,8.0,13
Family,Large Studio with Kitchen,Numa Stark - joyn-munich-rose,0.3,9.0,4
Family,Large Studio with Kitchen,Numa Topp - frogner-house-apartments-skovveien-15,0.20512700389309477,8.631578947368421,19
Family,Large Studio with Kitchen,Numa YAYS Paris Issy by Numa - yays-paris-issy,0.985996853654028,8.11111111111111,9
Family,Large Studio with Kitchen - Accessible,Numa Sol - numa-madrid-sol-apartments,,8.0,1
Family,Large Studio with Kitchen and Sofa Bed,Numa Kater - berlin-eastside-apartments,0.0,9.0,2
Family,Large Studio with Kitchen and Sofa Bed,Numa Nora - townhouse-nora-salzburg,0.9,8.5,2
Family,Large Studio with Kitchen and Sofa Bed,Numa Palazzo Moro - palazzo-del-moro-firenze,0.7222114351119037,8.48,25
Family,"Large Studio with Kitchen, Balcony and Sofa Bed",Numa Nora - townhouse-nora-salzburg,0.18333333333333335,8.75,4
Family,"Large Studio with Kitchen, Terrace and Sofa Bed",Numa Flute - villa-riedenburg-boutique-apartments,0.7091456163340856,8.166666666666666,6
Family,Large Studio with Kitchenette,Numa Arc - numa-i-arc-rooms-amp-apartments,0.7965590991232696,8.244897959183673,49
Family,Large Studio with Kitchenette,Numa Artol - excelsiordusseldorf,0.9336462546852381,8.25,8
Family,Large Studio with Kitchenette,Numa Blau - star-apart-hauptbahnhof,0.26666666666666666,9.0,4
Family,Large Studio with Kitchenette,Numa Blend - numa-i-blend-apartments,0.5623579515722372,8.666666666666666,15
Family,Large Studio with Kitchenette,Numa Bona - auerberg-galerie,0.06866168943159773,8.4,5
Family,Large Studio with Kitchenette,Numa Boxer - almodovarhotel-berlin-biohotel,0.07569536003994434,8.0,2
Family,Large Studio with Kitchenette,Numa Drift - gaijin,0.2,9.0,3
Family,Large Studio with Kitchenette,Numa Fore - my4walls-serviced-apartments-hamburg,0.39724961321428676,8.44927536231884,69
Family,Large Studio with Kitchenette,Numa Hallen - oslo-apartments-dronningensgate-15,0.23516483516483522,8.571428571428571,14
Family,Large Studio with Kitchenette,Numa Munico - munico,0.13374139749139752,9.083333333333334,12
Family,Large Studio with Kitchenette,Numa Obersendling - numa-munich-obersendling,,8.0,1
Family,Large Studio with Kitchenette,Numa Saga - numa-l-saga-apartments,0.07533333333333335,9.28,25
Family,Large Studio with Kitchenette,Numa Turi - numa-i-turi-apartments-zurich,0.2,9.0,3
Family,Large Studio with Kitchenette,Numa Viktoria - joyn-munich-olympic-munchen,1.1624346257775868,8.2,15
Family,Large Studio with Kitchenette - Accessible,Numa Blend - numa-i-blend-apartments,0.06666666666666667,9.5,4
Family,Large Studio with Kitchenette - Twin Beds,Numa Bona - auerberg-galerie,1.183510549604774,7.555555555555555,9
Family,Large Studio with Kitchenette and Balcony,Numa Artol - excelsiordusseldorf,3.655919830762255,5.333333333333333,3
Family,Large Studio with Kitchenette and Balcony,Numa Belfort - belfort-berlin,,9.0,1
Family,Large Studio with Kitchenette and Balcony,Numa Blau - star-apart-hauptbahnhof,1.0778973836900239,5.6,5
Family,Large Studio with Kitchenette and Balcony,Numa Boxer - almodovarhotel-berlin-biohotel,0.5,9.0,2
Family,Large Studio with Kitchenette and Balcony,Numa Munico - munico,0.31695906432748533,8.578947368421053,19
Family,Large Studio with Kitchenette and Balcony,Numa Novela - numa-i-novela-rooms-amp-apartments,0.21333333333333337,9.333333333333334,6
Family,Large Studio with Kitchenette and Balcony,Numa Vici - dolce-vita-residence,0.15000000000000002,8.5,2
Family,Large Studio with Kitchenette and Extra Bed,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,0.2928226412820066,8.523809523809524,21
Family,Large Studio with Kitchenette and Sofa Bed,Numa Belfort - belfort-berlin,0.8775456487839021,7.9,10
Family,Large Studio with Kitchenette and Sofa Bed,Numa Drift - gaijin,0.39152165864494626,8.716216216216216,74
Family,Large Studio with Kitchenette and Sofa Bed,Numa Fore - my4walls-serviced-apartments-hamburg,0.8719457578518128,7.732673267326732,202
Family,Large Studio with Kitchenette and Sofa Bed,Numa Novela - numa-i-novela-rooms-amp-apartments,0.5538405579056211,8.701149425287356,87
Family,Large Studio with Kitchenette and Sofa Bed,Numa Rodo - rodo-hotel-fashion-delight,2.235770183614048,7.111111111111111,9
Family,Large Studio with Kitchenette and Sofa Bed,Numa Sketch - sketch-rooms-amp-apartments,0.17777777777777778,9.0,10
Family,Large Studio with Kitchenette and Terrace - Accessible,Numa Wood - the-wood,,10.0,1
Family,"Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Belfort - belfort-berlin,0.19767557229095686,8.846153846153847,13
Family,"Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Drift - gaijin,0.5194121421146279,8.741935483870968,31
Family,"Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Leo - numa-i-leo-apartments,0.3119509703779367,9.089887640449438,89
Family,"Large Studio with Kitchenette, Balcony and Sofa Bed",Numa Novela - numa-i-novela-rooms-amp-apartments,0.2227692307692308,8.923076923076923,26
Family,Large Two-Bedroom Apartment,Numa Oosterpark - eastern-park-apartment-suites,1.493973895933279,6.428571428571429,7
Family,Large Two-Bedroom Apartment,Numa YAYS Amsterdam North by Numa - ndsm-serviced-apartments,0.1977777777777778,9.1,10
Family,Luxe Apartment,Numa Potsdamer Platz - precise-tale-berlin,0.5452017340146633,7.5,8
Family,Maisonette,Numa Camperio - camperio-house-suites-apartments,0.493475690975691,9.0,14
Family,Maisonette,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.09454545454545454,9.545454545454545,11
Family,Maisonette,Numa Nørrebro - numa-i-drejervej,0.5503089237031712,8.705882352941176,17
Family,Maisonette,Numa Prestigio - numa-i-prestigio-apartments,0.24489795918367346,9.142857142857142,7
Family,Maisonette,Numa Republika - republika-amp-suites,0.8960544217687074,8.857142857142858,7
Family,Maisonette,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,2.7083132071691574,6.6,5
Family,Medium Double Room,Numa Kudamm - about-berlin-hotel,2.4108637130816772,6.0,2
Family,Medium Room,Numa Arc - numa-i-arc-rooms-amp-apartments,0.9716256149931529,8.447368421052632,38
Family,Medium Room,Numa Barberini - capriceroma,4.043279536560811,7.0,2
Family,Medium Room,Numa Belfort - belfort-berlin,0.5756953600399444,8.0,2
Family,Medium Room,Numa Bloomsbury - bedfordcornerhotel,0.5395118580691045,8.2,25
Family,Medium Room,Numa Boxer - almodovarhotel-berlin-biohotel,1.9565748904189348,7.333333333333333,9
Family,Medium Room,Numa Champs-Élysées - numa-paris-champs-elysees,8.79465580134211,5.5,2
Family,Medium Room,Numa Drift - gaijin,0.6910769230769231,8.538461538461538,26
Family,Medium Room,Numa Ivy - villa-ivy-by-heymcollections,1.7158060709877774,7.533333333333333,15
Family,Medium Room,Numa Kudamm - about-berlin-hotel,0.29122904051204573,8.952380952380953,21
Family,Medium Room,Numa Linea - capitol-roma,0.8601027708238992,7.963636363636364,55
Family,Medium Room,Numa Maximilian - the-maximilian-by-heymcollections,0.3414965986394558,8.5,8
Family,Medium Room,Numa Mozart - tophotelmozart,0.61540096797666,8.764705882352942,17
Family,Medium Room,Numa Nook - frederics-serviced-apartment,0.22222222222222224,8.88888888888889,9
Family,Medium Room,Numa Potsdamer Platz - precise-tale-berlin,0.9711715505161349,8.0,7
Family,Medium Room,Numa Savi - stilwerk-kantgaragen-berlin63,0.5757633010500234,8.214285714285714,28
Family,Medium Room,Numa Sketch - sketch-rooms-amp-apartments,1.1620096945073195,7.545454545454546,11
Family,Medium Room,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,0.0,9.0,4
Family,Medium Room,Numa Vogelweider - numa-salzburg-vogelweider,0.21178821178821178,9.076923076923077,78
Family,Medium Room - Accessible,Numa Champs-Élysées - numa-paris-champs-elysees,,10.0,1
Family,Medium Room - Accessible,Numa Tullo - numa-i-tullo-rooms,0.25948744830037757,7.5,2
Family,Medium Room - Accessible,Numa Vogelweider - numa-salzburg-vogelweider,0.2091666666666667,9.25,4
Family,Medium Room - Canal View,Numa Palazzo Orseolo - palazzo-orseolo,0.4,9.0,4
Family,Medium Room - Loft,Numa Boxer - almodovarhotel-berlin-biohotel,1.1125303797483437,6.0,4
Family,Medium Room - Single Bed,Numa Stark - joyn-munich-rose,0.20583333333333334,9.25,4
Family,Medium Room - Twin Bed,Numa Vogelweider - numa-salzburg-vogelweider,0.5309090909090908,8.454545454545455,11
Family,Medium Room - Twin Beds,Numa Arc - numa-i-arc-rooms-amp-apartments,0.47587831478548925,8.11111111111111,27
Family,Medium Room with Balcony,Numa Drift - gaijin,0.25598246838631455,8.461538461538462,13
Family,Medium Room with Balcony,Numa Ivy - villa-ivy-by-heymcollections,1.1038176736179623,8.428571428571429,14
Family,Medium Room with Balcony,Numa Kudamm - about-berlin-hotel,0.4846666666666668,8.52,25
Family,Medium Room with Balcony,Numa Maximilian - the-maximilian-by-heymcollections,3.109487448300378,7.5,2
Family,Medium Room with Balcony,Numa Novela - numa-i-novela-rooms-amp-apartments,0.16109799728646673,8.166666666666666,6
Family,Medium Room with Balcony,Numa Savi - stilwerk-kantgaragen-berlin63,0.3198339678663222,8.333333333333334,3
Family,Medium Room with Balcony,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,,8.0,1
Family,Medium Room with Extra Single Bed,Numa Linea - capitol-roma,0.9000469486752564,8.096153846153847,52
Family,Medium Room with Extra Single Bed,Numa Tullo - numa-i-tullo-rooms,0.3112581065103374,8.555555555555555,18
Family,Medium Room with Sofa Bed,Numa Rodo - rodo-hotel-fashion-delight,2.1530986505469727,7.75,24
Family,Medium Room with Terrace,Numa Barberini - capriceroma,0.07569536003994434,8.0,3
Family,Medium Room with Terrace and Extra Single Bed,Numa Tullo - numa-i-tullo-rooms,1.118050159097261,7.25,4
Family,Medium Studio with Kitchen,Numa Docklands - yays-amsterdam-docklands,0.05714285714285714,9.428571428571429,7
Family,Medium Studio with Kitchen,Numa Kater - berlin-eastside-apartments,0.25,9.0,3
Family,Medium Studio with Kitchen,Numa YAYS Paris Issy by Numa - yays-paris-issy,0.8298701298701299,8.590909090909092,22
Family,Medium Studio with Kitchen,Numa YAYS Paris Zola by Numa - eiffel-village-apartments-paris-centre,0.5157227891156463,8.5,8
Family,Medium Studio with Kitchen - Single Bed,Numa Stark - joyn-munich-rose,,9.0,1
Family,Medium Studio with Kitchen and Balcony,Numa Craft - numa-i-craft-rooms-amp-apartments,0.2377377016922471,8.818181818181818,11
Family,Medium Studio with Kitchen and Balcony,Numa Stark - joyn-munich-rose,,9.0,1
Family,Medium Studio with Kitchen and Balcony,Numa YAYS Paris Zola by Numa - eiffel-village-apartments-paris-centre,0.13333333333333333,9.0,4
Family,Medium Studio with Kitchenette,Numa Arc - numa-i-arc-rooms-amp-apartments,1.0657822835725446,8.41025641025641,39
Family,Medium Studio with Kitchenette,Numa Artol - excelsiordusseldorf,1.5568373406164544,4.333333333333333,3
Family,Medium Studio with Kitchenette,Numa Blau - star-apart-hauptbahnhof,0.8859858594968839,7.76,25
Family,Medium Studio with Kitchenette,Numa Blend - numa-i-blend-apartments,1.4887059100959492,8.0,12
Family,Medium Studio with Kitchenette,Numa Bona - auerberg-galerie,0.13595238095238094,9.0,7
Family,Medium Studio with Kitchenette,Numa Boxer - almodovarhotel-berlin-biohotel,0.330909090909091,8.545454545454545,11
Family,Medium Studio with Kitchenette,Numa Champs-Élysées - numa-paris-champs-elysees,0.32509523809523816,8.5,6
Family,Medium Studio with Kitchenette,Numa Hallen - oslo-apartments-dronningensgate-15,0.27843137254901956,9.11111111111111,18
Family,Medium Studio with Kitchenette,Numa Novela - numa-i-novela-rooms-amp-apartments,0.12307692307692308,9.0,14
Family,Medium Studio with Kitchenette,Numa Oben - star-gmbh,0.28217852473577126,8.2,5
Family,Medium Studio with Kitchenette,Numa Saga - numa-l-saga-apartments,0.27573440643863173,8.816901408450704,71
Family,Medium Studio with Kitchenette,Numa Savi - stilwerk-kantgaragen-berlin63,0.2,9.0,3
Family,Medium Studio with Kitchenette,Numa Sketch - sketch-rooms-amp-apartments,0.7742717701968275,8.142857142857142,7
Family,Medium Studio with Kitchenette,Numa Turi - numa-i-turi-apartments-zurich,1.1990369188830265,7.611111111111111,18
