mean_rating,low_score_proportion,variance_rating,rating_std,review_count,confidence_interval,recent_trend,low_score_trend,variance_trend,stay_type_variation,room_type_variation,guest_origin_variation,origin_count,max_origin_diff,main_origin_ratio,time_variation,performance_deviation,stability_index,risk_score,combined_name,year,month,date
8.9375,0.09375,2.7701612903225805,1.664380151985291,32,1.2001460706518685,-0.02812500000000001,0.002083333333333334,-0.7131465517241379,0.42717309354856564,0.1428881414780687,0.8182898106940562,8,2.0,0.625,,0.30642832926863883,0.3120964105937889,,Numa Vega - urban-vida-granada-i,2024,8,2024-08-01
8.547619047619047,0.09523809523809523,4.400116144018583,2.097645380901782,42,1.3073446339949975,0.18888888888888888,-0.02222222222222222,-0.5456759715380406,0.9216130050335993,1.5267585714634748,1.690573728032744,13,5.0,0.5714285714285714,,0.07593696987232865,,,Numa Vega - urban-vida-granada-i,2024,9,2024-09-01
9.256410256410257,0.0,0.7746288798920378,0.8801300357856433,39,0.5706103055229264,0.006837606837606859,0.0,0.006513409961685832,0.36910072347786393,0.2962348764761101,0.9211893093114703,13,3.0,0.6410256410256411,,0.47458836280567895,,,Numa Vega - urban-vida-granada-i,2024,10,2024-10-01
8.615384615384615,0.07692307692307693,4.16289592760181,2.040317604590474,52,1.1360560969247082,-0.008974358974358977,0.0012820512820512825,0.056343943412908895,0.2860354712032531,1.050724227897862,1.9933158093385244,18,8.0,0.5769230769230769,,0.009525702538579912,,,Numa Vega - urban-vida-granada-i,2024,11,2024-11-01
8.895833333333334,0.0625,2.3506205673758864,1.533173365075159,48,0.8903742775947521,0.0,0.0013888888888888892,0.04561781609195404,0.4092693007595585,1.0972354441206822,1.1897906756450278,6,3.5,0.8333333333333334,,0.17020651029303413,0.4911968167260222,,Numa Vega - urban-vida-granada-i,2024,12,2024-12-01
8.966666666666667,0.06666666666666667,3.412643678160919,1.8473342085721574,30,1.3796118602480227,0.26555555555555554,-0.031111111111111114,-1.2362452107279693,3.005203820042827,0.4359767806810434,1.2050851684249935,20,5.0,0.16666666666666666,,0.34810218411061283,,,Numa Verso - numa-i-verso-apartments,2024,7,2024-07-01
8.886363636363637,0.09090909090909091,3.358879492600422,1.8327246090453475,44,1.1143984188813114,-0.024242424242424235,0.0022727272727272735,0.04495820271682336,0.8175024171792925,0.20399290794101946,1.346958435620954,19,5.0,0.18181818181818182,,0.2781279521511079,0.3749807489705296,,Numa Verso - numa-i-verso-apartments,2024,8,2024-08-01
9.3125,0.0,0.8669354838709677,0.9310937030562325,32,0.6713901555475346,-0.019791666666666652,0.0,-0.11803160919540233,1.224732866552106,0.5274494742113267,0.9991693409931452,24,3.0,0.09375,,0.4933422960068068,,,Numa Verso - numa-i-verso-apartments,2024,9,2024-09-01
8.923076923076923,0.0,1.1938461538461538,1.0926326710501355,26,0.8826477733716231,-0.0029585798816567943,0.0,0.04591715976331361,0.684283526498102,0.367132867132867,1.0570201827149124,16,3.0,0.19230769230769232,,0.29369936198972274,,,Numa Verso - numa-i-verso-apartments,2024,10,2024-10-01
9.272727272727273,0.0,0.4545454545454545,0.674199862463242,33,0.4781217525185184,0.04040404040404042,0.0,-0.0019157088122605356,0.491588256965407,0.20474690790411537,0.521313131828179,19,1.333333333333334,0.15151515151515152,,0.39277059114507623,,,Numa Verso - numa-i-verso-apartments,2024,11,2024-11-01
9.0,0.045454545454545456,1.4285714285714286,1.1952286093343936,22,1.0598693552402558,0.045454545454545456,0.0020661157024793393,0.06493506493506494,0.8171767114754176,0.6166103577895309,1.2066199995353806,14,4.0,0.3181818181818182,,0.23233090872630113,0.6142182683111139,,Numa Verso - numa-i-verso-apartments,2024,12,2024-12-01
