Hotel Name,stay_type,rating_volatility,trend,baseline_gap,review_count,avg_rating,norm_volatility,norm_trend,norm_baseline_gap,norm_avg_rating,composite_risk_score,low_rating_probability,confidence_score,low_rating_risk_description,multi_factor_cluster
retrome-barcelona,Couple,2.0960279896349987,-0.015431051949996914,-0.13168560428209197,25,8.32,0.5309662265058293,0.4690984730507235,0.4799999999999999,0.4799999999999999,0.4945677211922572,49.456772119225725,0.7142857142857143,Low Risk,0.0
retrome-barcelona,Family,0.6900655593423541,-0.009478379382976089,0.4054572528607654,7,8.857142857142858,0.1748075445068122,0.4307953058428785,0.3265306122448978,0.3265306122448978,0.30470694661596204,30.470694661596205,0.4117647058823529,Low Risk,1.0
retrome-barcelona,Group,0.9574271077563381,0.008337845154304278,-0.20168560428209226,4,8.25,0.24253562503633297,0.31615472721526966,0.5,0.5,0.3547338869272974,35.47338869272974,0.2857142857142857,Low Risk,2.0
retrome-barcelona,Solo traveller,1.9621416870348585,-0.001519170484687726,-0.5766856042820923,16,7.875,0.4970501217477084,0.37958084614584797,0.6071428571428571,0.6071428571428571,0.5003417964554523,50.03417964554523,0.6153846153846154,Moderate Risk,0.0
rodo-hotel-fashion-delight,Couple,2.0447251406731666,-0.003497958194949456,-0.30501893761542576,75,8.146666666666667,0.5179701786205116,0.3923135868907193,0.5295238095238096,0.5295238095238096,0.48431697191772827,48.43169719177283,0.8823529411764706,Low Risk,0.0
rodo-hotel-fashion-delight,Family,2.8395635196068323,0.0022368009376288133,-0.7228720449600585,59,7.728813559322034,0.7193187945890949,0.3554126091401833,0.648910411622276,0.648910411622276,0.5855040049160348,58.55040049160348,0.855072463768116,Moderate Risk,3.0
rodo-hotel-fashion-delight,Group,1.6087993330796875,-0.0010251637342748126,0.21498106238457382,18,8.666666666666666,0.4075413664867947,0.3764021019851659,0.3809523809523811,0.3809523809523811,0.38889344219926125,38.88934421992612,0.6428571428571429,Low Risk,2.0
rodo-hotel-fashion-delight,Solo traveller,2.0006037735986597,0.0023692394943243393,-0.1255986477603539,46,8.326086956521738,0.5067933451527921,0.35456041777155684,0.47826086956521763,0.47826086956521763,0.45113710048277045,45.11371004827704,0.8214285714285714,Low Risk,0.0
sevilla-luxury-rentals-catedral-sevilla,Couple,2.073644135332772,0.04411989017693717,-0.0516856042820919,5,8.4,0.5252959440896201,0.0859109773517554,0.457142857142857,0.457142857142857,0.3696268736368936,36.96268736368936,0.3333333333333333,Low Risk,2.0
sevilla-luxury-rentals-catedral-sevilla,Family,1.8051741872057239,0.003138441148859668,0.2098528572563687,65,8.661538461538461,0.4572870835247105,0.3496108998435175,0.38241758241758256,0.38241758241758256,0.39877990303285776,39.87799030328578,0.8666666666666667,Low Risk,2.0
sevilla-luxury-rentals-catedral-sevilla,Group,0.8326663997864531,0.006869770845424301,0.668314395717907,25,9.12,0.21093121772185752,0.3256012229016121,0.25142857142857167,0.25142857142857167,0.25950629307313383,25.950629307313385,0.7142857142857143,Low Risk,1.0
sevilla-luxury-rentals-horno-santa-cruz,Couple,1.424279266355945,-0.0016539032115793276,0.4054572528607654,21,8.857142857142858,0.36079870654742496,0.380447799620677,0.3265306122448978,0.3265306122448978,0.35469960146351603,35.4699601463516,0.6774193548387096,Low Risk,2.0
sevilla-luxury-rentals-horno-santa-cruz,Family,1.3172512763418918,-0.0023475546330186774,0.7635042691356286,79,9.215189873417721,0.3336863548663955,0.384911180745745,0.22423146473779404,0.22423146473779404,0.3107445910851898,31.07445910851898,0.8876404494382022,Low Risk,1.0
